date,TA_f,VPD_f,SW_IN_f,FC_2_f,GPP_FC_2_rei_f,RECO_FC_2_rei_f,GPP_FC_2_fal_f,RECO_FC_2_fal_f,GPP_FC_2_las_f,RECO_FC_2_las_f
2021-03-31,296.73790972222224,1673.6441875,,-2.8409688172000003,4.077188990129416,1.2362201729294162,4.125652182742546,1.2846833655425463,19.966458845095733,17.125490027895733
2021-04-01,296.3678472222222,1577.4620138888888,,-3.515250631085714,4.487496572150463,0.9722459410647493,4.765996614136605,1.2507459830508918,15.704907943081873,12.189657311996159
2021-04-02,295.4845625,1442.1573263888888,,-4.4426391201354285,5.294910919495333,0.8522717993599048,5.635728870089163,1.1930897499537354,13.413414807404559,8.970775687269134
2021-04-03,294.41894444444443,1211.286451388889,,-5.456591820375429,5.59677245884021,0.140180638464782,6.555786798646525,1.0991949782710961,10.725889646070243,5.2692978256948155
2021-04-04,293.75501388888887,1188.1752430555555,,-5.739459652879714,5.662594146025093,-0.07686550685462122,6.79757155413315,1.058111901253435,10.692868422260721,4.9534087693810065
2021-04-05,294.1110763888889,1252.8111041666668,,-5.395113074367142,5.426095163709113,0.03098208934197,6.472010373280597,1.076897298913454,9.657958451602711,4.26284537723557
2021-04-06,294.7745208333333,1322.9374027777778,,-4.893225358412286,5.483656523447711,0.5904311650354258,6.031349053810118,1.1381236953978313,8.072007114383565,3.1787817559712805
2021-04-07,295.50842361111114,1405.0872638888889,,-4.633627649702285,5.840577214502466,1.2069495648001805,5.825438428518983,1.1918107788166983,6.67253826943099,2.0389106197287052
2021-04-08,296.1388813131313,1528.9394248737374,,-4.654068745565142,6.07341103678739,1.4193422912222475,5.8548172402129595,1.2007484946478169,6.306800302496742,1.6527315569316012
2021-04-09,296.0002702020202,1495.301841540404,,-4.469011814571428,6.053424491927788,1.584412677356359,5.657891395862794,1.188879581291366,6.201898262208721,1.7328864476372934
2021-04-10,296.04583270202016,1435.1934739281107,,-4.509189647005714,5.982206002769469,1.473016355763754,5.696021670203919,1.1868320231982046,6.0875625465033885,1.5783728994976751
