date,Tmed,Tmin,Tmax,Osc.,Prec.,PAcum,TH,TS
2019-05-09,12.13229166666668,8.870000000000005,16.27000000000004,7.400000000000034,0.0020833333333333333,97.248125,6.940112915668716,12.200000000000045
2019-05-10,10.894166666666683,8.5,13.860000000000014,5.360000000000014,0.0,98.09541666666667,6.907858643970438,12.080000000000041
2019-05-11,7.386666666666684,5.420000000000016,8.420000000000016,3.0,0.14791666666666667,98.74895833333333,4.897835593699704,7.830000000000041
2019-05-12,8.230416666666683,3.230000000000018,13.330000000000041,10.100000000000023,0.0,100.20583333333333,5.4032625764705,9.689999999999998
2019-05-13,8.51333333333334,2.490000000000009,13.629999999999995,11.139999999999986,0.0,100.73208333333334,5.6558537420647825,10.54000000000002
2019-05-14,7.842500000000015,3.1100000000000136,11.860000000000014,8.75,0.0,100.34895833333333,5.106075417066895,9.149999999999977
2019-05-15,8.346666666666684,2.0,12.640000000000043,10.640000000000043,0.0,99.72583333333334,5.183790744130598,9.810000000000002
2019-05-16,6.877291666666686,4.720000000000027,8.230000000000018,3.509999999999991,0.15,98.850625,3.7233297051857566,5.899999999999977
2019-05-17,11.062500000000016,5.8700000000000045,15.450000000000045,9.580000000000041,0.0020833333333333333,98.274375,6.214996031843287,10.140000000000043
2019-05-18,15.002500000000019,9.720000000000027,18.430000000000007,8.70999999999998,0.0,97.97125,8.480953101525747,15.0
2019-05-19,18.392500000000013,13.689999999999998,22.99000000000001,9.300000000000011,0.0,97.74041666666666,10.816494585886854,19.660000000000025
2019-05-20,15.953541666666686,12.339999999999975,21.310000000000002,8.970000000000027,0.18958333333333333,97.559375,10.630240778418278,18.170000000000016
2019-05-21,14.514375000000015,11.050000000000011,19.189999999999998,8.139999999999986,0.0020833333333333333,97.989375,9.87821863780274,16.710000000000036
2019-05-22,10.970208333333355,9.54000000000002,12.990000000000009,3.4499999999999886,0.0,98.83791666666667,6.516587933931255,10.710000000000036
2019-05-23,14.186666666666682,9.0,18.05000000000001,9.050000000000011,0.0,99.02916666666665,7.436349743162873,14.220000000000027
2019-05-24,16.51541666666668,11.020000000000039,20.860000000000014,9.839999999999975,0.0,98.61770833333333,9.785061680936808,17.899999999999977
2019-05-25,10.742291666666683,8.220000000000027,12.82000000000005,4.600000000000023,0.0,98.82916666666667,6.309028252792744,10.560000000000002
2019-05-26,15.562708333333353,8.910000000000025,19.399999999999977,10.489999999999952,0.0,98.42083333333333,9.22869512548536,16.670000000000016
2019-05-27,15.512500000000017,13.300000000000011,17.560000000000002,4.259999999999991,0.0020833333333333333,98.00354166666666,9.044995789696573,15.060000000000002
2019-05-28,12.450625000000016,10.060000000000002,15.930000000000007,5.8700000000000045,0.010416666666666666,98.10729166666665,7.920036212277737,14.140000000000043
2019-05-29,10.120625000000032,10.020000000000039,10.200000000000045,0.18000000000000682,0.0,99.395,5.705450602250356,10.140000000000043
2019-05-30,15.168125000000018,9.089999999999975,19.04000000000002,9.950000000000045,0.0,99.52958333333333,9.629263749673463,18.060000000000002
2019-05-31,17.70250000000002,13.950000000000045,21.350000000000023,7.399999999999977,0.006250000000000001,99.55375,9.33091339605803,15.0
2019-06-01,20.259166666666683,15.75,24.089999999999975,8.339999999999975,0.0,99.34729166666666,11.381210636716949,20.189999999999998
2019-06-02,23.61958333333335,15.860000000000014,28.77000000000004,12.910000000000025,0.0,98.86958333333332,13.69510421166284,25.760000000000048
2019-06-03,21.91625000000002,16.460000000000036,29.310000000000002,12.849999999999966,0.02291666666666667,98.60645833333332,14.566466835589145,28.29000000000002
2019-06-04,22.221250000000015,16.720000000000027,26.589999999999975,9.869999999999948,0.0,98.40625,12.476562794401174,21.74000000000001
2019-06-05,25.707708333333354,20.30000000000001,30.77000000000004,10.470000000000027,0.0,98.00583333333333,14.72542912519827,27.980000000000018
2019-06-06,16.392291666666683,12.589999999999975,20.700000000000045,8.11000000000007,0.012499999999999999,98.32520833333332,11.191421164173315,19.470000000000027
2019-06-07,17.01687500000002,12.310000000000002,22.120000000000005,9.810000000000002,0.18333333333333335,98.61104166666667,9.331261719103255,16.850000000000023
2019-06-08,14.883958333333352,11.930000000000007,18.010000000000048,6.080000000000041,0.043750000000000004,99.20333333333333,8.602220286869878,16.010000000000048
2019-06-09,17.421875000000014,12.350000000000023,21.27000000000004,8.920000000000016,0.0,99.45166666666667,9.538887026099761,17.980000000000018
2019-06-10,19.799791666666685,15.529999999999973,24.399999999999977,8.870000000000005,0.0,98.49874999999999,10.90077529517099,18.710000000000036
2019-06-11,18.37333333333336,14.950000000000045,21.100000000000023,6.149999999999977,1.0875000000000001,98.315625,11.10593174832419,18.82000000000005
2019-06-12,13.801041666666704,13.279999999999973,14.950000000000045,1.6700000000000728,1.6270833333333332,98.60583333333334,8.33507397320827,13.460000000000036
2019-06-13,17.96895833333335,12.890000000000043,23.07000000000005,10.180000000000007,0.07500000000000001,98.711875,10.596245209856908,19.200000000000045
2019-06-14,22.222083333333355,15.75,26.200000000000045,10.450000000000045,0.008333333333333333,98.86208333333333,12.64796122609179,22.950000000000045
2019-06-15,20.758958333333354,15.100000000000023,26.149999999999977,11.049999999999955,0.0,98.44083333333333,14.559940392735625,25.720000000000027
2019-06-16,16.204375000000017,13.610000000000014,18.399999999999977,4.789999999999964,0.09791666666666665,99.29729166666668,10.06714824763242,16.82000000000005
2019-06-17,20.431666666666683,15.420000000000016,24.360000000000014,8.939999999999998,0.0,99.33375000000001,11.55856972585212,20.399999999999977
2019-06-18,23.095625000000016,17.810000000000002,26.860000000000014,9.050000000000011,0.0,98.79333333333334,13.042502238708883,24.029999999999973
2019-06-19,22.80437500000002,16.29000000000002,29.760000000000048,13.470000000000027,0.06458333333333334,98.195625,14.128248101110046,25.680000000000007
2019-06-20,18.95270833333335,15.230000000000018,22.910000000000025,7.680000000000007,0.08750000000000001,98.42333333333333,11.817970885757118,20.390000000000043
2019-06-21,17.33187500000002,13.310000000000002,20.230000000000018,6.920000000000016,0.0,99.090625,10.38439553610023,18.05000000000001
2019-06-22,18.157083333333347,12.100000000000023,23.089999999999975,10.989999999999952,0.0,99.38354166666666,10.829790439362544,19.260000000000048
2019-06-23,19.958541666666687,12.930000000000007,25.620000000000005,12.689999999999998,0.0,99.43583333333333,11.57058308513433,21.029999999999973
2019-06-24,22.43791666666668,15.779999999999973,27.07000000000005,11.290000000000077,0.0,99.53541666666666,12.521971243339737,23.54000000000002
2019-06-25,26.541458333333342,20.110000000000014,31.200000000000045,11.090000000000032,0.0,99.33208333333333,14.427137226281545,26.700000000000045
2019-06-26,19.01916666666669,14.330000000000041,27.79000000000002,13.45999999999998,0.0,99.56520833333333,9.882103239495438,16.54000000000002
2019-06-27,15.90958333333335,12.279999999999973,21.07000000000005,8.790000000000077,0.0,99.75375000000001,9.38321012434839,16.77000000000004
2019-06-28,16.847708333333347,11.939999999999998,21.100000000000023,9.160000000000025,0.0,99.69625,8.544639914392064,15.010000000000048
2019-06-29,23.768333333333356,17.470000000000027,29.170000000000016,11.699999999999989,0.0,99.25229166666666,12.0994180319859,22.960000000000036
2019-06-30,27.41166666666668,18.629999999999995,33.54000000000002,14.910000000000025,0.0,98.59645833333333,15.297073165095798,30.779999999999973
2019-07-01,19.577500000000015,13.410000000000025,23.710000000000036,10.300000000000011,0.0,98.81041666666665,11.684684087650451,20.79000000000002
2019-07-02,15.276875000000024,11.32000000000005,18.5,7.17999999999995,0.0,99.28541666666666,9.232926490608776,16.58000000000004
2019-07-03,13.80125000000001,9.379999999999995,17.589999999999975,8.20999999999998,0.0,99.55291666666666,8.456950483474568,15.520000000000039
2019-07-04,15.235416666666685,9.129999999999995,19.5,10.370000000000005,0.0,99.40166666666666,8.19048123578031,14.960000000000036
2019-07-05,17.448750000000018,14.189999999999998,20.920000000000016,6.730000000000018,0.0,98.73770833333333,9.987547755733138,17.629999999999995
2019-07-06,16.74437500000002,11.360000000000014,22.54000000000002,11.180000000000007,0.14791666666666667,98.22770833333334,10.773729994343157,19.260000000000048
2019-07-07,12.90270833333335,9.480000000000018,16.480000000000018,7.0,0.0,98.493125,7.523130104898917,12.82000000000005
2019-07-08,12.005833333333351,7.930000000000007,15.0,7.069999999999993,0.0,98.87083333333334,7.579420608395162,13.350000000000023
